f1,f2,f3,f4,f5,f6,f7,f8,f9
-532.771,-2156.301,-1286.412,117.088,2118.58,2497.942,2415.067,2116.586,2190.34
334.997,-442.244,451.185,422.604,1544.646,2092.313,914.306,574.755,693.094
-536.72,-2047.897,-1331.375,268.329,2161.925,2834.306,2158.155,1798.229,1972.961
-531.176,-1878.251,-1338.028,299.375,2023.326,2664.66,2204.725,1805.99,1971.852
-501.382,-2080.658,-1340.882,261.93,2121.584,2688.546,2243.999,2020.728,1906.764
-412.997,-1319.509,-150.866,300.595,1916.833,2750.37,434.528,74.601,1025.948
160.491,-431.108,243.787,451.384,1446.921,2042.33,911.281,511.724,786.13
178.011,-777.495,285.315,312.687,1596.034,1940.208,1046.42,886.268,814.721
-726.184,-2310.742,-1394.294,131.928,2286.719,2768.234,2214.49,1841.693,2197.884
-644.292,-2271.783,-1365.889,117.729,2209.211,2636.192,2321.755,2000.829,2200.875
-484.137,-1486.258,-1080.88,362.094,1794.402,2460.823,1859.771,1413.997,1730.384
-533.962,-2158.185,-1285.697,135.773,2147.988,2515.975,2399.086,2116.03,2131.828
155.064,-24.779,-207.101,269.973,821.727,1135.559,881.024,1016.452,625.665
285.728,-717.833,158.54,150.97,1210.785,1839.324,946.405,946.405,1098.287
-504.545,-2108.042,-1368.552,231.753,2092.148,2660.826,2249.566,2060.778,1947.554
129.3,-643.213,23.174,230.957,1182.127,1833.979,932.226,805.829,1102.738
236.613,-783.197,151.874,85.484,1212.39,1730.419,1018.125,1011.768,1210.62
250.012,-796.416,173.645,75.267,1223.623,1725.857,1028.912,1028.912,1215.489
-775.85,-2393.493,-1448.537,62.298,2274.005,2698.414,2176.564,1881.058,2250.646
-541.683,-2225.046,-1353.256,62.095,2076.116,2448.293,2412.68,2213.816,2231.421
160.477,-1038.753,-2.736,-113.201,1090.931,1417.069,1157.552,1302.086,1215.644
251.45,19.511,-88.75,1154.08,1645.424,1977.142,1364.103,374.943,219.733
387.751,32.229,205.662,2012.661,1869.048,2199.634,1035.178,-453.221,-620.863
171.546,-185.987,-221.02,1073.758,1734.299,2049.327,1513.48,541.218,417.094
-121.194,-1142.418,-652.255,1234.2,2272.424,2505.115,1937.77,813.315,729.067
-83.061,-966.67,-219.088,654.985,2079.32,1849.733,1578.004,1000.329,644.336
470.28,360.252,1119.091,875.045,1527.556,883.735,346.807,-131.199,-760.492
-267.246,-810.918,-991.024,757.127,1164.451,1279.431,1170.514,1265.043,880.921
416.4,-342.582,-226.085,1764.472,1620.495,1887.77,1110.65,83.24,-331.863
-369.112,-1180.373,-1112.019,1432.929,1166.525,1180.676,752.969,846.747,344.956
453.554,-348.072,-217.003,1874.229,1670.962,1943.22,1231.462,-34.446,-228.5
-329.208,-987.625,-1092,690.575,1270.017,1375.817,1326.567,1400.442,1055.333
-69.125,-1368.375,-943.75,1086.625,2086.25,2279.75,2037,1143.375,988.75
-678,-2034,-1621,808,1756,1756,1730,1769,1439
438.385,-421.154,-408.154,1842.077,1438.308,1727.692,1412.308,4.385,-188
-1.087,-1040.466,2.018,128.043,1567.959,1748.1,662.922,1218.867,639.096
512.265,97.53,815.645,412.625,1110.728,256.041,274.17,395.44,-317.713
64.426,-1157.65,-121.269,161.808,1396.035,1830.579,1005.364,1315.074,930.114
139.071,-1019.542,44.468,37.74,1307.92,1666.99,1055.827,1240.429,1167.709
195.548,-867.089,156.007,73.23,1249.674,1472.444,958.2,1130.422,983.067
166.455,-574.104,498.565,416.924,1811.579,2015.701,874.482,640.585,531.101
246.954,-641.882,11.64,1345.799,2042.6,2675.798,1366.609,275.495,328.385
169.212,-790.851,200.417,652.594,1909.752,2232.077,1040.818,780.774,345.356
211.1,-1031.03,-377.773,1084.258,1853.034,2422.428,1343.675,819.933,467.333
144.822,-1034.773,-61.902,380.953,1683.416,1931.855,981.673,1159.168,592.731
294.621,-747.198,119.244,521.27,1586.469,1573.465,917.526,938.508,283.426
225.92,-1023.045,-91.559,369.241,1582.028,1819.01,1180.311,1162.111,652.266
499.577,1.608,724.291,401.967,1004.402,288.268,383.287,478.673,-193.878
510.87,-66.051,613.743,611.159,1243.063,539.583,455.376,469.489,-410.183
-541.069,-1909.866,-1024.249,258.459,2393.224,2598.53,2187.169,1819.924,1790.459
-722.088,-2354.403,-1429.933,126.801,2265.497,2735.57,2259.511,1919.685,2209.983
-722.675,-2395.086,-1478.673,107.307,2230.589,2704.119,2261.24,1990.865,2219.138
-938.349,-2626.204,-1723.617,15.357,2094.656,2516.549,2163.702,2202.702,2407.308
-480.882,-1981.986,-1135.022,447.388,2500.968,2796.534,2366.948,1718.706,1768.764
-804.442,-2067.646,-1227.137,530.463,2457.638,2692.941,2157.461,1775.661,1703.63
-814.009,-2524.722,-1746.474,207.482,2162.049,2313.192,2253.952,2327.827,2203.165
-972.762,-2404.286,-1605.857,362.143,2247.238,2398.381,2115.381,2154.381,1998.19
-582.644,-2256.92,-1546.58,349.332,1969.292,2621.349,2451.656,2022.609,2254.593
-577.081,-2255.196,-1539.341,339.302,1976.03,2628.429,2451.329,2060.502,2239.774
-583.563,-2271.99,-1545.08,326.504,1989.076,2625.114,2433.826,2087.866,2207.44
-848.167,-2556.833,-1841.548,209.595,1831.048,2398.619,2309.381,2348.381,2428.119
-714.974,-2431.39,-1573.307,-10.78,1963.741,2305.142,2329.655,2403.53,2367.507
-400.049,-1887.031,-1107.266,559.873,2470.777,2781.683,2436.825,1711.889,1701.809
51.856,-1018.699,-60.731,637.112,2006.441,2335.63,1251.139,979.41,532.6
-501.37,-2038.63,-1204.924,506.442,2498.558,2726.633,2299.458,1727.142,1568.702
-728.027,-2050.441,-1215.047,521.628,2459.188,2707.511,2202.721,1790.696,1689.06
153.013,-1131.189,-462.792,1020.785,1894.379,2437.86,1422.871,934.068,565.746
-782.637,-2499.054,-1772.143,267.375,2116.417,2267.56,2293.881,2367.756,2188.905
294.798,-1026.366,-701.075,1108.899,1281.344,1948.878,1860.427,691.076,690.75
436.308,-468.923,-428.923,1771.462,1398.846,1740.154,1453.846,56.308,-107
-82.995,-1417.284,-421.028,170.856,1545.128,1989.703,1261.851,1524.355,1125.627
-828.555,-2564.936,-1796.1,249.407,2160.338,2263.567,2206.038,2333.817,2061.133
-732.726,-2397.236,-1748.186,321.279,2112.424,2407.31,2158.124,2285.902,1989.262
-922.387,-2439.161,-1652.357,327.268,2216.238,2367.381,2154.131,2228.006,2029.19
125.044,-846.756,135.249,-426.751,798.778,780.881,1074.071,1171.247,966.035
513.314,-62.588,615.059,201.824,722.549,-43.157,549.902,588.902,-106.902
431.417,-456.979,-438.865,1200.264,1144.153,1726.766,1578.025,433.019,372.403
-23.22,561.597,48.905,1168.999,1335.872,2282.337,31.294,-259.188,-358.666
277.056,83.883,-111.699,1190.447,1615.215,2089.291,1208.261,335.204,41.462
502.994,283.057,262.94,2173.826,1829.677,2409.594,889.484,-712.346,-808.548
418.809,52.923,219.794,2136.19,1924.217,2318.985,1065.944,-589.941,-631.805
129.138,664.479,262.002,848.349,1252.117,1876.449,195.824,-33.693,-232.628
90.431,551.803,182.119,834.794,1304.053,1932.676,277.451,43.174,-148.872
198.834,-117.387,-245.475,1112.514,1702.106,2168.842,1347.403,498.87,227.114
-86.886,321.358,-98.821,1086.417,1440.749,2345.069,243.869,-47.637,-147.444
-27.899,-935.303,-622.642,1364.933,2230.471,2705.853,1761.828,611.919,512.978
588.725,622.356,1199.31,1009.621,1478.862,1062.079,185.286,-384.642,-950.616
-121.175,-1131.332,-645.614,1253.39,2281.166,2502.376,1938.295,757.957,728.654
-1337.457,-1710.519,-1039.037,1122.815,2225.802,2251.802,1053.21,1053.21,676.049
363.267,-74.469,23.038,2067.422,1712.047,2083.768,1235.352,-493.254,-609.081
457.731,536.563,1287.583,773.322,1440.912,765.743,117.544,-261.595,-796.717
475.446,407.373,1179.63,866.967,1530.122,813.209,314.63,-251.827,-768.051
-557.61,-860.806,176.103,842.548,2222.88,2447.156,-348.532,-1070.65,-224.681
124.538,-501.56,-628.066,1698.402,846.136,2094.306,880.064,51.215,221.538
27.534,-758.271,-701.392,1644.661,907.36,1993.018,1056.205,199.483,433.173
-213.765,-701.816,-965.353,814.887,1160.173,1429.179,1025.044,1177.333,666.995
428.465,-302.097,-230.911,1787.798,1609.234,1954.799,1022.708,53.479,-436.429
-263.258,-944.613,-1071.119,1586.889,1118.419,1377.97,603.781,603.781,169.281
570.641,-99.558,-163.885,2033.961,1628.316,2149.466,1088.807,-289.941,-410.309
-373.27,-1216.189,-1159.311,1529.432,1188.934,1252.525,770.631,770.631,379.058
-423.418,-1863.389,-1420.613,522.316,1834.606,2740.023,2168.717,1735.296,1890.646
-272.214,-871.357,-1064.643,752.129,1265.457,1535.4,1171.543,1306.971,827.357
-45.451,-1288.934,-953.22,1132.396,2064.154,2411.275,1864.44,1084.978,783.571
-578.233,-1816.5,-1580.1,943.7,1720.067,1965.467,1556.467,1556.467,1214.633
-299.18,-1497.725,-1261.325,1024.144,1525.457,2479.851,1755.076,1159.248,1251.355
-469.159,-1772.495,-1389.829,866.19,1451.466,2257.568,1889.318,1402.698,1576.742
-777.352,-2113.13,-1730.463,720.204,1289.259,1998.037,1727.111,1727.111,1787.611
-463.556,-1399.333,-1416.667,1434,944.444,970.444,927.111,927.111,446.222
-711.476,-2335.563,-1723.536,342.151,2085.413,2399.282,2108.635,2244.063,1925.512
296.576,-703.539,177.939,146.376,1216.4,1829.37,940.279,940.279,1086.545
345.242,-194.174,651.989,572.367,1745.125,2235.204,692.51,281.5,341.658
-206.264,-945.933,62.87,695.47,2198.673,3012.406,457.642,-264.476,533.079
388.989,-337.697,102.689,1544.113,2006.381,2897.014,1257.838,-54.099,175.371
79.282,-979.783,-626.46,1155.052,1201.506,2639.001,1250.13,570.756,1018.335
-533.837,-1475.871,-1005.995,603.25,2262.5,3036.607,1548.511,1254.331,1270.947
-629.857,-2249.507,-1480.627,237.254,2173.92,2811.593,2151.811,1942.99,1974.878
-614.516,-2130.518,-1395.419,277.401,2218.212,2933.684,2095.911,1717.085,1982.069
-830.777,-2402.318,-1689.103,165.957,2047.371,2714.664,2000.102,2000.102,2179.394
-388.063,-1836.407,-1136.976,577.334,2444.3,2904.009,2257.52,1670.831,1524.504
-550.235,-1763.298,-1093.816,452.897,2420.437,3041.572,1840.538,1391.519,1534.7
-528.779,-1974.242,-1243.595,648.172,2537.229,2810.356,2038.525,1316.407,1277.17
-478.778,-1464.95,-777.462,737.506,2398.871,2788.695,1372.063,649.945,886.446
-604.737,-1831.261,-1407.155,332.167,1973.721,2634.428,2178.06,1730.776,1980.113
-542.881,-1538.262,-1102.641,494.08,2236.584,2816.536,1902.312,1401.815,1533.23
-533.778,-2164.491,-1526.491,388.642,2007.119,2757.029,2271.008,2009.984,1966.799
-697.484,-2354.627,-1631.398,132.393,1949.436,2483.172,2162.101,2297.53,2124.39
-450.883,-1985.456,-1457.233,510.11,1895.639,2819.366,2217.544,1784.123,1963.887
-478.745,-2037.628,-1497.859,476.369,1947.18,2833.367,2275.513,1848.934,2009.963
-746.744,-2337.678,-1798.992,346.951,1801.737,2604.775,2135.848,2135.848,2198.786
-467.362,-2000.104,-1486.529,517.434,1902.964,2801.056,2232.192,1798.771,1956.563
-372.761,-1818.431,-1131.722,598.629,2438.584,2901.197,2270.748,1669.54,1511.829
-434.85,-1849.366,-1152.126,591.389,2436.39,2887.156,2226.43,1684.459,1509.415
-728.476,-2385.619,-1747.619,326.095,2100.524,2432.81,2138.857,2274.286,1969.429
-723.376,-2372.586,-1741.386,340.829,2103.924,2415.81,2125.824,2261.252,1943.362
-537.393,-1469.881,-1009.892,618.043,2261.078,3047.912,1535.719,1239.157,1258.634
56.803,-152.158,327.088,634.313,1602.083,2165.873,666.44,149.128,462.596
213.209,-291.413,29.072,1335.655,1860.484,2668.026,1170.616,-26.523,326.369
-55.013,-847.492,-602.407,998.709,1163.423,2444.574,1163.94,514.633,1056.419
288.441,-712.703,163.563,152.576,1207.044,1837.271,941.102,941.102,1094.008
172.741,-514.446,591.041,396.127,1829.449,1922.905,842.898,432.839,557.316
-471.195,-1123.9,68.167,423.776,2199.206,2888.481,192.329,-256.69,695.953
-362.579,-1221.402,-8.489,566.77,2276.577,2775.812,549.26,-172.858,676.272
247.031,-596.215,38.994,1424.847,2078.608,2664.517,1368.773,47.471,326.685
-490.677,-1401.659,-214.301,309.758,1972.968,2849.79,371.335,-7.492,1034.453
-101.96,-1233.818,-788.293,1015.069,1080.772,2465.201,1301.074,791.577,1297.543
-718.372,-2078.301,-1136.358,236.82,2504.506,2775.524,2049.186,1600.168,1875.358
-739.863,-2364.22,-1429.403,121.23,2280.885,2736.101,2244.654,1865.827,2224.31
-584.637,-2258.02,-1546.521,348.707,1971.018,2621.409,2449.99,2016.569,2256.2
-956.124,-2636.02,-1723.087,9.786,2110.044,2517.08,2148.845,2148.845,2421.634
-651.173,-2188.432,-1304.792,556.376,2598.426,2626.765,2099.722,1377.604,1368.966
-604.125,-1698.652,-811.446,581.334,2461.545,2591.111,1520.806,798.688,1128.687
-583.595,-2257.157,-1547.442,350.645,1968.602,2620.439,2451.475,2017.765,2256.273
-858.278,-2560.754,-1851.04,220.532,1824.032,2389.127,2306.905,2306.905,2444.214
-582.346,-1644.671,-1284.751,362.021,1864.752,2537.401,2013.86,1544.186,1865.174
-373.236,-1338.4,-1032.765,613.639,1517.759,2482.897,1648.135,1137.067,1565.301
-473.897,-963.392,-725.526,586.059,1900.86,2517.603,1396.426,826.944,1179.109
-46.728,-837.303,-505.016,821.077,1121.383,2317.746,1104.836,597.192,1106.568
87.975,-959.704,-473.69,872.866,1134.688,2434.908,1155.158,697.845,1097.812
317.085,-536.478,-301.427,1423.97,1478.482,2437.924,1551.277,75.51,135.323
361.904,-124.378,-0.689,1995.422,1670.593,2093.859,1278.17,-438.163,-525.081
318.473,-946.926,-710.545,1154.669,1259.248,2080.403,1687.867,632.679,485.571
528.815,-259.446,-396.046,1903.723,1359.092,1943.508,1276.492,-148.585,-326.4
455.376,27.892,-46.151,1512.09,1336.618,2210.254,1271.875,-175.121,-175.99
455.091,-377.538,-448.334,1246.035,1122.057,1858.29,1405.465,374.622,167.224
398.623,391.104,1076.751,415.995,1136.577,342.619,-22.276,125.304,-543.873
537.694,102.83,777.1,322.203,920.784,0.891,346.978,427.614,-325.958
-67.558,721.548,265.019,842.176,984.518,1699.825,32.439,-400.793,-43.264
-157.074,760.124,228.819,913.771,1034.105,1789.446,-68.379,-522.539,-116.908
-50.962,809.891,362.245,912.312,1054.878,1801.26,-124.807,-521.108,-219.948
-209.901,682.257,20.074,627.657,740.799,1444.691,-208.481,-284.746,131.004
-230.001,668.652,-11.053,642.999,738.891,1463.894,-216.712,-293.111,136.855
296.43,447.368,390.131,522.79,826.782,1385.06,510.638,169.573,336.647
522.235,355.635,497.612,261.187,670.032,1147.789,494.054,488.313,453.44
-185.609,742.226,188.898,946.525,1041.088,1829.993,-76.082,-543.146,-116.421
26.342,-29.972,-365.35,1000.961,724.717,1887.886,713.611,155.535,598.296
280.649,-156.884,209.236,201.825,833.309,1099.075,573.491,919.906,419.91
199.283,-587.634,66.198,216.212,1109.597,1460.783,766.033,1079.246,585.157
512.551,456.487,620.438,477.542,865.332,1395.555,489.336,258.791,231.489
539.66,357.83,518.101,260.63,675.981,1152.215,492.255,492.255,441.694
423.066,514.366,1200.711,739.689,1398.116,750.466,134.857,-156.837,-773.636
360.767,-11.703,173.258,1346.031,1660.002,2170.411,963.385,122.063,-222.141
351.425,-1.831,241.729,1799.626,1799.045,2019.232,873.594,-272.622,-709.469
276.356,-336.21,350.957,697.522,1683.696,1939.829,850.216,591.029,68.863
435.174,325.372,966.25,899.818,1491.319,975.299,326.308,-31.115,-816.589
257.069,-836.777,-315.999,1107.085,1756.463,2299.325,1263.483,737.518,348.343
527.211,23.574,701.618,313.397,832.931,27.52,437.137,496.387,-223.637
328.195,902.235,835.574,897.052,1181.219,1907.328,-297.732,-475.359,-551.31
249.51,980.912,866.893,1071.014,1181.942,1550.946,-516.607,-650.91,-1011.84
558.941,812.961,1270.619,914.676,1343.597,993.319,-67.15,-451.33,-1021.575
70.541,791.988,447.998,1447.446,1287.158,2540.054,-568.899,-854.916,-789.468
367.806,5.993,166.95,1356.028,1651.698,2201.239,920.546,111.139,-271.145
-68.59,804.098,492.502,1817.378,1356.162,2397.598,-996.211,-1250.2,-1416.953
365.477,33.496,229.135,1819.584,1782.467,2080.777,788.07,-294.43,-807.302
482.442,220.104,186.912,2181.886,1769.166,2351.704,942.649,-700.182,-828.8
393.176,-6.696,107.857,2109.422,1776.184,2158.541,1159.307,-554.981,-646.081
445.256,345.187,919.308,962.434,1489.329,1086.335,266.73,-64.372,-909.343
555.815,-151.446,-288.046,2011.723,1467.092,1997.508,1168.492,-256.585,-434.4
454.481,-374.942,-328.192,1869.596,1507.885,1793.115,1333.385,-33.519,-228.5
-426.806,-1320.583,-1319.917,1481.25,1014.944,1054.444,853.611,853.611,400.472
-689.756,-2319.693,-1439.825,-60.291,2020.25,2283.423,2223.173,2322.992,2286.044
-6.326,-1077.495,-32.922,123.69,1528.716,1761.772,704.23,1250.834,686.613
367.172,269.901,1063.755,431.777,1208.521,366.021,-5.861,143.267,-549.573
-955.416,-2497.696,-1549.931,-54.921,2219.149,2535.625,1945.841,2027.008,2275.788
-973.192,-2507.512,-1549.4,-60.492,2234.536,2536.155,1930.984,1973.151,2290.115
-198.739,702.34,122.079,904.115,1052.896,1793.98,23.051,-442.419,-49.464
-216.211,355.185,-305.939,716.815,1042.486,1637.358,651.288,174.386,412.52
-183.274,530.504,-112.992,856.001,1182.116,1838.658,339.229,-64.38,61.885
-280.751,637.152,-81.053,703.82,753.579,1539.116,-229.48,-331.805,135.892
-485.557,-1141.425,-1090.273,422.094,1634.648,2249.172,1749.698,1276.874,1541.61
-261.983,77.873,-473.885,651.275,1138.63,1723.289,889.134,411.85,640.119
-221.14,295.277,-234.622,823.872,1311.778,1972.909,502.167,115.769,205.316
63.333,-855.583,-123.653,170.083,1158.833,1531.319,843.333,1252.333,765.681
-131.368,-1470.494,-474.238,146.67,1511.267,1955.842,1237.665,1572.728,1164.325
-32.323,-1280.722,-251.194,127.569,1371.403,1807.66,1013.389,1422.389,1020.764
268.94,-579.441,279.818,374.729,1383.683,2062.595,924.063,690.707,860.536
-505.129,-2088.473,-1350.697,259.082,2111.664,2686.545,2244.156,2027.314,1916.486
110.672,-533.389,115.328,415.772,1326.57,2020.008,918.548,597.996,911.299
-543.11,-2177.266,-1309.662,128.82,2123.766,2511.088,2399.468,2132.111,2155.565
-543.169,-2127.865,-1377.807,259.3,2142.579,2733.702,2212.327,1987.829,1920.08
-497.837,-1383.251,-192.115,310.575,1989.196,2851.513,343.39,-29.407,1009.81
74.715,-985.652,49.475,375.404,1615.826,2039.085,986.999,1049.628,658.326
-747.054,-2345.939,-1407.382,122.023,2297.154,2737.812,2216.966,1844.169,2199.83
-635.988,-2273.444,-1375.853,129.354,2199.247,2626.227,2321.755,2035.704,2164.34
-580.356,-1583.699,-1238.934,375.174,1859.555,2530.815,1948.153,1480.715,1807.693
-64.378,-1256.068,-258.128,348.511,1718.426,2152.9,1229.073,1288.571,885.486
286.538,-711.084,162.968,152.05,1206.843,1835.815,940.465,939.655,1094.129
288.827,-711.494,165.621,151.898,1208.04,1836.9,940.513,940.513,1092.91
329.881,-83.024,132.716,1932.421,1862.24,2175.319,955.424,-301.008,-695.754
360.463,-68.799,169.05,2054.935,1931.068,2252.611,1064.446,-447.879,-620.029
-135.167,-1170.248,-669.868,1214.825,2270.78,2499.244,1918.512,850.069,710.983
-1340.667,-1750,-1053,1092,2229.333,2229.333,1067.333,1106.333,681.667
400.025,199.079,948.526,912.239,1561.369,997.194,337.791,-7.595,-822.858
391.444,392.302,1186.85,753.209,1468.232,771.019,150.174,-136.902,-777.731
-385.16,-1228.517,-1112.019,1384.785,1198.621,1212.772,688.777,926.987,216.572
389.195,-450.289,-270.005,1802.298,1678.533,1935.649,1140.601,98.059,-326.932
-408.598,-1300.977,-1169.909,1465.841,1217.197,1217.197,777.697,873.083,361.394
-681.875,-2045.625,-1621,796.375,1763.75,1763.75,1714.5,1788.375,1408
423.183,-445.298,-420.673,1825.087,1440.096,1725.904,1390.846,35.683,-211.25
-478,-1434,-1421,1408,956,956,930,969,439
15.244,-1164.304,-131.001,172.33,1462.242,1837.182,876.912,1312.995,788.898
-1.767,-1230.462,-194.081,128.712,1349.7,1784.243,972.267,1381.267,983.069
147.445,-840.065,-113.792,1207.824,2030.893,2633.987,1229.47,537.23,199.608
213.732,-553.722,363.549,740.98,1818.75,1907.402,831.719,590.361,-17.719
227.201,-960.103,-370.436,1181.274,1827.761,2347.017,1297.205,732.701,329.556
206.004,-1049.599,-414.007,1072.935,1807.742,2382.345,1369.038,833.973,467.333
-713.784,-2356.064,-1439.898,138.426,2255.533,2725.606,2259.511,1954.56,2173.448
-930.045,-2627.865,-1733.582,26.982,2084.692,2506.585,2163.702,2237.577,2370.772
-1283.352,-2073.657,-1245.171,722.829,2357.448,2448.476,1534.276,1573.276,1286.838
-583.188,-2266.715,-1538.433,329.81,1994.832,2629.112,2432.267,2081.383,2200.278
-849.458,-2565.875,-1838.964,200.554,1849.131,2401.202,2293.881,2367.756,2389.369
-182.014,-1526.07,-533.539,130.49,1483.367,1919.137,1212.003,1621.003,1196.986
91.758,-947.424,-208.764,1139.692,2065.532,2641.443,1312.972,662.024,308.114
-401.169,-1863.278,-1154.823,581.593,2448.457,2876.935,2249.357,1677.042,1493.551
-1281.027,-2057.382,-1235.871,743.754,2343.498,2425.226,1483.126,1557.001,1207.788
421.106,-493.067,-441.442,1754.471,1400.635,1738.365,1432.385,87.606,-130.25
343.787,-48.063,120.253,1952.172,1845.833,2236.228,870.786,-322.59,-792.573
-131.052,755.342,392.926,1935.518,1390.611,2564.133,-1040.096,-1320.395,-1444.039
476.351,183.311,227.14,2216.994,1891.773,2462.841,919.64,-708.699,-806.881
360.509,-41.683,185.292,2101.871,1952.449,2245.912,1065.73,-583.273,-621.039
-1316.805,-811.817,-350.566,1933.804,1862.888,1926.479,-172.903,-172.903,-699.267
-107.879,-1101.648,-694.324,1253.581,2238.587,2618.759,1752.435,807.721,521.003
-964.881,-2214.358,-1351.406,1119.533,2654.343,1999.398,802.537,-12.735,-386.822
-1233.174,-1535.811,-1018.722,1224.389,2187.881,2433.281,901.526,901.526,466.13
528.091,692.548,1259.388,927.004,1413.379,1011.105,-50.772,-432.435,-1023.662
-478.778,-717.156,183.987,951.161,2185.216,2575.039,-444.007,-1166.125,-395.485
409.721,218.134,903.382,972.456,1559.456,1103.977,280.495,-39.578,-912.059
-621.66,-970.941,133.263,811.484,2255.506,2354.386,-335.734,-1057.852,-214.948
91.609,-614.339,-678.666,1733.672,891.894,2142.316,910.064,67.545,240.316
-190.911,-996.574,-939.695,1525.51,688.916,1893.725,956.913,398.069,651.617
-356.114,-1169.263,-1098.077,1416.155,1196.297,1294.101,609.772,879.351,100.389
400.919,-410.947,-274.695,1824.965,1667.59,2000.784,1055.143,69.138,-428.544
-302.567,-1064.682,-1129.009,1620.336,1168.733,1414.133,629.224,629.224,187.148
-544.845,-1387.764,-1330.886,1357.857,502.635,1595.675,770.631,770.631,893.783
-624.881,-1929.357,-1593.643,857.929,1759.19,1923.333,1559.476,1694.905,1180.024
-687.967,-1926.233,-1689.833,833.967,1281.133,2184.933,1556.467,1556.467,1543.833
-382.99,-1589.154,-1352.754,978.429,1441.647,2441.756,1716.981,1235.439,1335.165
-371.955,-939.247,78.872,563.827,2151.036,3049.495,65.659,-383.36,472.943
105.322,-52.394,521.302,800.205,1655.87,2517.543,106.24,-74.267,31.239
-805.527,-1879.902,-643.303,931.551,2513.448,2240.484,-47.654,-769.772,-569.668
-434.026,-1296.249,-208.19,389.706,1945.47,2941.706,299.025,-79.802,907.146
-103.128,28.869,203.578,1359.149,1665.598,3016.961,-239.812,-526.038,-317.867
-547.993,-1616.752,-626.075,1298.713,2430.253,2190.56,298.547,-678.753,-724.429
-620.965,-2210.485,-1441.852,268.372,2198.865,2833.08,2150.082,1906.685,1929.188
-837.226,-2482.286,-1735.536,156.929,2028.024,2614.06,2054.274,2189.702,2126.512
-616.63,-2102.59,-1372.383,285.303,2231.942,2943.519,2061.115,1688.318,1945.911
-544.857,-1491.08,-1016.007,601.078,2270.769,3048.895,1543.375,1246.542,1276.671
-892.136,-2280.227,-1212.996,877.661,2644.324,2236.634,814.584,92.467,-53.865
-1036.714,-2408.741,-1470.024,941.918,2708.58,2075.992,943.098,220.98,-118.122
-1063.063,-2329.692,-1385.119,982.906,2691.014,2017.438,717.663,-4.455,-305.496
-606.902,-1804.921,-1384.056,339.778,1988.749,2645.851,2142.828,1701.937,1943.966
-544.208,-1471.205,-1016.786,604.715,2254.531,3029.02,1548.831,1247.452,1276.541
-532.757,-2150.137,-1508.405,397.637,2022.781,2767.906,2266.766,1992.344,1947.309
-784.865,-2442.008,-1804.008,269.706,1874.968,2545.587,2138.857,2274.286,2138.595
-1205.795,-1859.043,-1181.157,901.057,2275.105,2493.619,1223.233,1358.662,838.467
-311.906,-26.668,5.542,831.964,1439.205,2305.699,253.769,-185.142,341.03
-346.583,-18.427,-42.681,883.054,1431.723,2342.09,228.582,-229.72,321.823
-130.429,-805.94,-607.923,938.569,1109.077,2401.131,1033.937,482.819,1050.716
-571.097,-1294.163,2.036,376.134,2249.76,2743.681,210.244,-238.775,709.102
-962.006,-2413.298,-1440.901,450,2626.323,2470.981,1622.826,1173.807,1114
-391.044,-194.838,-179.489,808.934,1509.133,2365.309,425.628,-28.916,490.299
431.343,32.97,8.176,2092.933,1631.44,2267.459,1101.616,-581.475,-736.356
444.78,-413.626,-450.912,1800.242,1378.538,1869.89,1259.824,29.209,-335.429
135.425,-657.878,-4.047,184.283,1064.896,1416.082,734.104,1143.104,636.244
193.261,-645.354,-51.385,1230.947,1934.749,2511.392,1149.005,454.137,79.976
228.61,899.902,1035.419,1170.877,1264.217,1491.86,-744.821,-833.951,-1274.626
458.343,140.97,116.176,2200.933,1739.44,2321.459,993.616,-689.475,-844.356
441.008,-362.085,-363.003,1870.349,1493.659,1896.932,1145.721,-13.686,-446.735
-346.733,-1149,-1285.6,1584.2,992.067,1237.467,693.467,693.467,183.133
421.625,-427.125,-355.25,1832.875,1511.75,1789.25,1287,34.125,-278.75
-448.75,-1373.25,-1326.5,1441.75,1032.5,1032.5,858,917.25,389.5
-436.187,-1268.54,-185.465,397.579,1959.272,2951.539,264.7,-108.098,871.27
301.305,-186.619,94.48,1972.908,1924.109,2227.754,982.916,-292.277,-696.587
-1324.656,-908.381,-384.717,1858.437,1871.524,1871.524,-138.36,-42.974,-685.529
-1332.486,-1766.792,-1063.333,1075.208,2228.472,2228.472,1063.889,1137.764,664.444
-425.004,-1350.193,-1169.909,1416.625,1250.008,1250.008,712.076,955.11,230.152
-481.875,-1445.625,-1421,1396.375,963.75,963.75,914.5,988.375,408
160.746,-760.738,-94.844,1310.274,2013.443,2567.882,1177.977,437.563,50.054
314.819,-152.646,82.369,1992.102,1908.165,2286.942,900.669,-313.249,-790.672
-170.674,665.263,359.787,1973.807,1443.719,2620.544,-1049.437,-1329.194,-1455.379
-460.631,-1095.743,-501.624,1971.594,2315.646,1756.386,-39.651,-1333.353,-1706.681
-1230.39,-667.043,-333.732,2017.975,1831.464,2076.864,-298.599,-298.599,-873.221
-1240.029,-1665.722,-1066.373,1121.563,2198.582,2362.725,944.328,1079.757,476.997
-1479.986,-2672.962,-1638.133,971.418,2754.671,1726.664,41.101,-390.021,-886.35
190.006,781.529,1018.667,1189.219,1332.136,1521.349,-744.352,-824.037,-1282.653
