f1,f2,f3,f4,f5,f6,f7,f8,f9
287.552,399.483,223.86,-250.228,-59.097,627.877,0,0,0
49.02,73.529,49.02,-285.196,-54.725,724.039,0,0,0
900.09,270.18,142.327,0,759.914,475.479,15.565,0,701.073
462.859,674.945,481.976,-55.592,308.221,276.653,-142.425,304.087,365.682
657.701,969.123,700.737,-40.583,106.655,75.466,-117.597,417.817,385.304
566.31,804.158,475.695,-164.574,-86.14,381.436,-0.963,186.102,164.788
557.641,796.02,476.757,-179.71,-114.6,378.613,-32.862,206.599,170.754
553.19,785.895,465.41,-149.839,-53.849,363.672,-61.237,244.39,214.05
644.233,952.064,689.805,-60.566,-23.494,46.988,-104.389,485.122,399.144
145.072,176.802,270.914,-215.004,122.906,439.303,386.247,-128.749,0
220.841,227.954,299.673,-108.142,183.14,236.789,496.264,-165.421,0
99.02,52.22,376.52,-176.837,81.886,215.434,463.6,-154.533,0
338.585,391.208,551.183,-118.877,82.222,-211.011,346.408,-63.53,0
492.202,668.641,463.405,-64.391,108.227,111.716,394.558,44.268,87.893
378.249,441.491,663.338,-166.652,-47.174,22.785,276.938,-80.386,0
431.765,563.729,625.11,-140.309,-35.871,71.742,304.794,33.193,67.395
231.956,318.782,343.643,-202.264,132.57,401.096,357.818,-89.441,14.916
354.888,485.088,400.819,-126.881,136.418,242.071,393.454,-21.096,55.028
281.863,393.432,410.339,-187.832,123.19,333.414,350.491,-57.23,29.8
503.225,690.046,469.252,-60.692,110.465,108.009,377.927,66.834,103.519
546.256,714.544,470.719,-50.861,120.743,104.762,379.661,63.182,120.179
572.241,838.947,698.398,-92.847,-8.26,22.107,95.854,326.875,269.198
435.524,573.442,626.093,-140.859,-36.286,72.573,302.499,42.24,71.537
285.704,43.696,85.121,-182.041,303.053,612.824,327.171,-107.715,260.598
301.309,39.518,75.48,-175.517,316.978,613.851,333.992,-111.331,274.964
457.961,642.515,369.11,-223.14,-102.956,526.404,18.992,32.916,19.624
728.621,833.335,459.382,-4.17,135.231,101.274,319.417,117.998,237.212
238.696,332.721,188.05,-257.39,-58.201,647.573,46.714,-15.571,0
694.624,973.53,772.33,-66.962,0,-36.001,-65.585,450.266,390.808
702.112,968.579,789.86,-76.361,0,-50.895,-48.267,427.646,376.497
825.442,944.546,685.707,-28.005,37.155,24.77,-77.14,495.847,559.377
678.328,993.692,687.867,-28.569,128.842,85.895,-119.435,402.982,380.644
520.037,738.365,559.643,-42.026,232.092,154.728,-135.236,400.985,422.814
845.88,1012.264,732.818,-34.243,0,0,-69.336,482.861,511.217
924.687,1085.647,718.205,-11.597,0,0,-61.339,469.93,513.519
741.731,905.897,740.16,-70.509,0,0,95.841,290.45,326.778
693.301,923.368,736.969,-72.526,0,-2.103,58.748,357.013,337.309
598.799,707.807,610.809,-69.469,90.71,60.473,98.163,344.923,411.075
708.632,935.469,737.358,-68.807,0,0,49.496,364.408,348.617
815.136,866.982,744.213,-68.717,0,0,157.03,183.284,312.203
813.968,872.603,742.866,-68.003,0,0,159.355,182.598,307.108
695.698,525.591,558.13,-64.939,134.049,89.366,236.971,129.787,418.549
716.418,381.77,273.518,-9.502,401.222,267.481,319.599,99.839,565.091
405.784,582.499,591.852,-115.41,0,-207.365,341.72,225.705,156.326
546.855,544.764,349.707,-26.647,236.045,157.363,413.153,55.035,246.674
855.726,977.467,811.488,-79.921,0,-70.987,7.277,383.179,437.995
947.763,962.007,830.882,-79.801,0,-85.013,42.506,307.09,447.993
1080.839,980.209,746.343,-46.435,54.56,-56.242,46.307,293.672,574.202
952.42,957.287,779.662,-70.735,51.531,-75.044,54.699,322.652,475.555
915.087,997.553,817.739,-80.99,0,-125.636,62.818,329.788,410.307
938.008,1019.746,804.561,-70.231,0,-123.926,61.963,333.368,416.995
