f1,f2,f3,f4,f5,f6,f7,f8,f9
876.101,60.472,221.607,625.809,625.809,1051.094,656.831,0,0
891.856,265.291,578.727,226.676,226.676,569.05,622.8,135.287,405.86
1352.599,-518.687,-422.926,0,0,324.381,342.142,-46.984,559.751
529.249,430.571,902.791,84.911,178.387,524.139,865.072,257.25,771.75
256.141,56.573,402.331,-315.224,512.285,388.623,882.875,299.94,899.821
742.812,-141.938,215.026,-134.323,0,323.52,742.53,162.797,1055.108
1075.98,340.698,184.484,576.312,576.312,545.489,273.86,150.368,273.459
893.599,275.164,592.665,233.645,233.645,357.647,350.995,215.434,395.406
797.875,-304.583,-247.75,-222.01,666.03,37.786,12.974,241.461,296.635
1092.765,452.867,354.694,462.251,462.251,382.434,96.87,139.434,187.355
1101.586,375.679,177.991,552.24,613.9,446.364,84.258,135.53,176.846
1214.094,224.287,45.008,451.561,451.561,329.932,4.575,103.124,234.281
1068.208,518.169,555.916,243.054,243.054,235.332,93.991,149.265,199.967
1479.025,111.937,218.903,143.166,143.166,173.11,116.5,-103.564,310.693
1527.435,-132.754,-237.111,241.481,241.481,160.987,-46.6,-67.048,340.944
923.764,65.98,-406.051,1245.25,1352.25,965.385,96.641,-61.958,185.875
912.521,49.115,-406.051,1254.245,1325.265,965.385,96.641,-120.425,361.275
1044.468,53.683,-333.037,1111.5,1111.5,848.649,101.509,-143.218,429.653
906.678,613.847,463.197,761.804,761.804,851.279,566.455,116.565,349.696
772.585,486.661,483.713,486.006,551.077,688.526,668.519,186.808,560.423
516.806,652.536,344.509,881.524,1148.637,803.971,296.419,-63.869,871.765
374.398,626.816,442.795,205.702,1051.45,420.131,232.282,174.753,290.967
658.006,753.159,750.511,501.085,501.085,573.151,432.133,-98.052,1125.049
826.585,816.971,830.157,512.64,512.64,629.9,531.894,166.308,398.989
442.568,583.387,96.558,1178.871,1551.386,1042.975,299.422,-69.118,738.788
358.972,537.575,38.65,1139.983,1611.668,989.094,254.947,-19.949,708.6
348.338,522.508,85.168,1119.185,1602.692,1029.573,362.636,141.4,347.515
541.172,621.749,228.011,959.625,1279.072,866.709,300.619,-67.884,874.965
802.857,743.294,553.191,728.204,876.915,776.88,488.816,156.111,367.482
827.909,716.999,629.837,512.731,512.731,630.346,532.678,-133.033,1297.54
856.826,735.836,659.283,514.713,514.713,640.08,549.79,-64.012,1101.973
656.344,702.509,436.237,1111.5,1111.5,1136.639,478.978,-238.737,716.21
422.547,575.555,657.767,476.863,551.077,670.238,641.088,-18.502,1176.353
715.211,674.009,712.094,499.375,551.077,715.263,708.626,186.808,560.423
824.894,769.104,687.195,720.111,720.111,844.827,625.272,130.463,391.389
863.686,107.55,-365.532,1242.448,1360.656,976.42,119.142,-117.715,386.769
576.695,646.703,262.007,1245.25,1352.25,1233.201,449.402,-211.811,635.434
475.635,587.742,150.852,1204.868,1473.395,1128.037,419.132,-104.582,798.328
617.792,674.101,303.105,1245.25,1352.25,1305.251,519.099,0,0
331.253,496.88,110.418,1123.778,1551.041,1093.879,474.196,132.527,397.582
815.724,740.481,579.726,804.095,861.526,902.35,608.966,126.398,379.194
329.573,494.359,111.599,1129.91,1530.87,1052.228,425.422,-30.348,805.526
308.406,462.609,159.291,977.112,1405.041,1007.659,531.026,163.366,490.097
705.285,643.934,600.577,585.783,697.319,774.527,691.998,182.793,548.38
557.308,605.913,276.058,1272,1272,1308.032,516.583,-215.157,645.47
699.086,700.432,417.836,1111.5,1111.5,1140.585,490.157,-248.913,746.74
746.761,681.117,526.829,743.592,743.592,848.461,592.146,-152.228,1192.499
229.043,343.565,175.91,1154.292,1361.26,1107.351,567.824,29.369,984.677
635.952,580.506,563.703,493.278,551.077,703.069,690.335,-69.313,1328.784
721.657,715.48,440.407,1111.5,1111.5,1247.989,587.019,0,0
828.022,748.998,591.642,842.283,842.283,980.775,628.483,89.739,269.217
837.075,737.557,621.667,716.45,716.45,844.26,630.437,38.741,673.877
730.314,643.415,643.548,500.537,551.077,717.587,712.111,90.378,849.712
633.885,579.128,629.262,459.465,551.077,760.444,776.397,186.808,560.423
570,-380,-380,1242.331,1361.007,848,-60.512,77.346,575.536
570,-380,-380,-319.929,959.788,0,-65.695,256.647,286.428
1327.777,-481.037,-380,0,0,0,-59.982,20.999,719.145
900.576,821.812,939.866,120.588,120.588,230.157,248.951,-162.559,1267.801
817.086,838.664,946.187,346.798,346.798,524.068,540.825,174.491,414.018
639.159,580.583,1095.25,245.841,319.409,212.939,18.841,209.568,342.614
319.75,287.792,469,-300.801,902.404,199.929,341.644,274.31,474.092
741.566,592.958,938.728,95.824,95.824,384.33,592.357,-97.855,1487.71
356.574,534.861,0,1131.103,1694.692,1046.807,282.553,-54.264,653.679
358.034,537.051,37.734,1139.49,1612.929,988.915,254.655,-19.653,707.873
244.589,426.222,118.676,-419.998,1259.993,108.571,160.09,215.869,319.653
262.3,405.558,24.216,-446.565,1339.695,108.571,160.09,215.869,319.653
264.331,396.496,0,-453.791,1361.372,108.571,160.015,216.691,320.773
0,74.625,149.25,-450.912,1352.737,108.571,152.986,294.008,426.206
663.883,762.405,807.318,407.038,407.038,516.447,443.932,-97.955,1151.883
1285.179,-373.824,-253.084,0,0,36.262,13.837,5.967,810.863
860.636,722.946,681.61,398.786,398.786,569.175,562.28,-138.164,1356.436
408.722,470.999,170.5,-378.066,1134.199,157.286,259.836,214.728,357.954
1050.406,661.857,883.212,397.599,397.599,599.54,457.974,0,0
1101.306,417.416,832.658,380.635,380.635,536.774,403.168,-35.991,107.974
1009.052,784.012,938.812,403.806,403.806,638.082,498.226,0,0
866.445,879.084,1137.731,351.883,403.806,646.857,566.48,0,0
868.369,881.893,1126.441,357.761,404.075,658.256,579.614,3.695,0
867.732,880.964,1126.465,352.726,418.824,658.195,583.307,0,0
918.759,913.961,1086.199,403.806,403.806,699.954,578.458,-52.315,156.944
874.776,884.638,1133.565,358.131,403.806,659.354,585.225,-8.331,24.994
981.413,877.291,1084.087,196.557,196.557,483.224,565.227,-315.495,1168.164
906.68,807.988,993.268,145.082,145.082,430.007,627.738,-208.881,1393.5
1500.189,84.103,205.435,32.342,32.342,99.228,116.5,-251.714,755.142
866.445,879.084,1033.884,403.806,403.806,772.951,631.989,0,0
866.445,879.084,1132.331,354.583,403.806,663.057,590.779,0,0
800.15,812.991,949.509,345.949,345.949,626.196,670.935,142.677,428.03
676.382,689.598,914.411,176.721,237.934,526.623,758.38,206.379,619.137
700.385,636.707,1162.599,256.937,567.759,667.563,620.71,0,0
723.067,651.828,1230.644,296.63,380.635,712.927,688.755,-22.682,68.045
617.319,526.644,1329.014,-78.859,161.891,107.927,0,-135.678,407.034
431.256,362.129,1078.419,-248.956,0,0,210.123,98.617,964.888
822.753,815.313,1157.314,336.793,397.71,678.83,620.536,0,0
700.385,636.707,1162.599,319.312,380.635,795.214,730.954,0,0
0,169.784,742.368,179.235,380.635,707.585,937.338,256.595,769.785
490.886,444.666,932.15,67.913,171.136,539.869,895.917,257.25,771.75
497.343,438.914,909.969,68.023,164.861,508.397,854.985,257.25,797.214
319.75,287.792,743.9,-241.242,311.376,369.163,836.942,283.198,849.594
397.594,339.688,977.432,-215.294,0,161.579,499.618,179.406,1005.282
910.51,737.767,1172.032,224.543,224.543,594.758,619.01,-366.217,1098.65
884.46,715.439,1200.795,172.327,204.696,553.227,625.145,-360.014,1080.043
1262.333,260.691,615.609,124.738,124.738,307.156,335.996,-302.84,908.519
1556.487,-218.617,42.73,3.293,3.293,79.862,116.5,-234.652,703.955
737.924,589.837,933.699,93.049,93.049,533.357,782.971,-152.465,1493.354
615.797,485.156,911.927,-73.44,0,410.41,855.427,-56.235,1607.576
651.072,515.393,1295.261,-213.873,26.877,17.918,0,-304.446,913.337
615.797,485.156,1139.932,-187.443,0,0,148.609,-147.437,1333.969
655.675,595.723,972.887,335.925,335.925,981.857,842.861,0,0
319.75,287.792,711.475,-237.382,348.434,407.764,897.932,286.286,858.858
569.461,454.265,891.499,-86.394,0,419.379,886.318,7.539,1520.882
345.921,518.882,0,1120.314,1727.058,1209.015,380.877,-149.429,448.286
343.41,515.115,0,1130.359,1696.923,1121.91,377.467,-77.611,663.739
348.995,523.493,0,1108.018,1763.945,1257.158,422.455,0,0
0,0,0,1089.736,1818.791,1500.404,632.531,-149.429,448.286
0,169.784,618.471,172.448,586.842,601.388,795.881,125.005,1271.587
0,0,320.298,-382.636,667.462,383.112,887.541,163.443,1386.901
0,74.625,466.085,-368.044,628.879,380.145,879.873,309.657,928.97
162.878,244.317,266.642,-400.833,802.537,337.122,768.732,263.049,789.146
52.739,0,339.513,-343.068,519.933,339.309,809.542,300.578,1007.212
0,0,402.8,-388.352,560.856,453.829,984.731,303.988,911.964
1597.218,-516.962,-380,99.241,99.241,66.16,-46.6,-144.167,572.301
1400.957,183.136,155.2,326.829,326.829,370.8,229.371,-259.4,778.2
1554.487,-78.259,-108.167,215.778,215.778,221.518,116.5,-225.721,677.162
789.676,827.905,957.116,403.806,403.806,688.039,544.698,-298.565,895.696
422.018,582.8,744.103,326.483,403.806,584.249,668.579,-15.016,1221.12
503.609,505.523,843.177,380.635,380.635,968.217,777.69,-269.336,808.007
52.933,169.784,632.539,234.149,380.635,552.952,706.042,145.631,1212.474
551.172,442.073,876.024,-87.801,0,416.565,882.097,-23.41,1613.73
0,0,230.481,1156.759,1272,1616.127,858.19,-149.429,448.286
691.976,461.318,691.976,414.583,414.583,1044.668,858.418,-314.185,942.555
959.424,794.471,773.598,538.958,538.958,791.73,583.202,-333.618,1000.855
0,0,761.429,-253.653,127.061,845.932,1141.837,-149.429,448.286
419.906,279.938,939.523,-259.808,0,673.931,1010.896,-249.406,748.219
1264.759,-358.396,-237.202,0,0,347.89,412.67,-106.826,838.017
845.458,699.259,682.714,400.468,400.468,663.332,680.118,-167.387,1369.715
141.948,0,347.75,47.032,220.907,391.688,623.875,209.213,1199.757
0,0,594.287,-297.144,0,617.96,1184.19,107.821,1220.036
682.563,81.486,442.843,-113.613,0,364.941,804.662,25.354,1467.437
723.374,597.265,699.96,194.811,252.113,542.123,766.565,-83.306,1482.875
425.133,227.667,600.826,-129.663,0,332.841,756.512,86.25,1452.017
575.204,442.631,865.431,-85.952,0,420.262,887.643,-29.132,1630.896
419.906,279.937,637.901,-191.45,247.357,415.398,900.96,28.457,1581.808
419.906,279.937,739.44,-159.767,0,502.431,1010.896,7.844,1519.969
1540.914,-140.616,-203.416,120.176,120.176,80.117,-46.6,-161.396,623.989
1276.941,122.417,25.897,122.631,122.631,81.754,-55.522,-83.153,817.524
0,0,402.8,555.371,756.771,1420.343,1079.743,0,0
814.497,737.164,581.498,821.995,821.995,1127.793,675.55,0,0
400.229,266.819,642.937,338.104,459.458,1199.264,1045.438,0,0
0,169.784,742.368,179.235,380.635,1101.429,1020.88,0,0
0,169.784,922.484,89.177,380.635,861.971,912.322,-75.049,225.146
309.874,206.583,923.222,-306.674,0,722.834,1084.251,-139.374,418.122
78.442,155.736,620.141,170.108,324.443,499.792,682.496,257.25,928.634
0,169.503,741.806,178.112,379.512,706.837,937.993,257.25,771.75
0,0,610.582,-305.291,0,631.928,1205.141,170.674,1031.478
203.311,113.667,465.727,-299.415,455.403,372.84,854.46,295.2,951.222
347.521,150.774,526.448,-150.144,0,291.879,695.069,201.59,1181.453
320.538,338.723,402.269,-332.035,648.452,355.945,788.941,255.024,765.071
170.5,113.667,505.1,-327.587,480.862,444.086,963.45,297.322,891.965
564.126,518.089,639.032,323.782,446.439,728.956,840.343,193.348,580.043
239.715,159.81,712.745,-236.515,0,582.516,1131.023,188.035,979.395
1198.468,-92.647,-454.052,898.547,898.547,636.057,-16.979,1.198,102.884
1085.311,-16.324,-380,657.948,801.644,462.581,-53.533,113.91,130.844
1266.907,-119.796,-380,444.754,444.754,296.503,-54.191,75.127,278.791
1246.251,81.251,-132.134,444.754,444.754,296.503,-54.191,87.521,241.611
1084.244,339.797,159.289,533.827,569.395,515.895,259.381,147.671,263.891
1082.738,348.527,180.113,570.484,570.484,575.018,315.494,135.395,271.357
877.459,414.919,366.221,482.524,530.539,621.773,542.375,175.854,474.164
1077.959,378.291,252.995,483.648,483.648,487.515,281.593,150.846,277.221
1148.72,252.652,82.824,475.909,475.909,449.508,214.78,129.146,297.432
1608.907,-295.802,-380,102.353,102.353,68.235,-46.6,-92.743,418.029
1379.923,259.754,377.332,204.351,204.351,285.424,223.785,-77.401,232.203
1645.965,-450.864,-485.252,0,0,127.945,91.361,-158.335,475.004
1665.222,-400.372,-380.809,8.869,33.655,50.532,42.143,-179.89,539.67
1543.366,-25.92,67.441,80.05,80.05,131.034,116.5,-122.577,367.731
1082.404,679.826,825.462,374.804,374.804,573.493,441.06,0,0
1052.952,293.924,161.306,545.408,545.408,854.392,522.28,0,0
1013.384,406.076,498.71,207.06,207.06,494.634,536.665,111.926,335.777
1409.801,-359.713,-410.674,0,0,285.83,298.491,-51.401,497.491
717.316,531.582,761.931,94.541,169.355,462.272,734.718,210.665,631.996
876.183,-30.024,147.591,-117.545,0,285.077,648.866,132.176,930.972
1043.579,446.872,489.998,207.554,207.554,320.416,314.941,165.709,311.368
1367.303,-524.362,-427.569,0,0,23.785,-40.232,58.846,549.54
1436.807,-247.628,-380,27.335,27.335,18.223,-55.916,47.242,445.241
1343.592,-509.444,-401.915,-5.479,0,0,-54.112,75.764,568.938
1340.422,-470.347,-355.249,0,0,0,-59.982,80.886,539.485
1216.667,-466.222,-380,-59.255,177.766,0,-61.04,117.276,481.104
1346.047,-483.473,-380,0,0,0,-59.982,53.885,620.489
1628.555,-608.312,-488.964,26.735,26.735,72.305,-3.014,-143.921,522.53
1628.681,-573.059,-423.251,53.794,64.607,43.071,-33.625,-148.118,545.228
1606.728,-616.772,-503.177,0,0,154.485,119.256,-162.052,535.553
1642.679,-562.846,-503.177,0,0,130.335,90.166,-170.285,510.854
1606.728,-616.772,-503.177,0,0,167.122,121.936,-170.285,510.854
1451.692,-499.634,-273.724,-54.435,0,92.576,200.753,-118.731,727.53
885.964,231.901,531.588,203.107,203.107,786.2,682.194,0,0
1333.423,-511.286,-416.87,0,0,451.466,383.198,-112.747,338.241
1181.697,-189.574,15.951,0,0,361.042,452.127,22.514,505.237
378.83,248.405,673.004,-218.735,291.12,397.296,877.454,281.51,844.53
655.394,135.596,566.563,-115.934,0,360.299,797.699,203.575,932.776
835.188,-55.833,125.375,-140.212,420.636,101.75,144.648,232.247,336.405
1195.973,-195.084,11.443,0,0,69.198,80.885,125.263,495.323
1279.432,109.548,-60.967,348.664,348.664,232.443,-54.588,84.66,269.253
1247.494,192.11,183.51,91.104,91.104,60.736,-55.652,97.137,282.907
1528.342,-91.514,-55.836,18.512,18.512,12.341,-46.6,-73.393,359.978
262.369,444.589,126.949,-414.55,1243.65,111.237,165.839,212.595,317.368
357.783,536.674,38.393,1139.621,1611.546,989.48,256.16,-19.539,709.031
529.99,615.566,215.302,1245.25,1352.25,1280.164,481.469,-200.691,602.073
329.059,493.589,80.843,1147.342,1524.71,1097.592,443.717,-34.455,793.205
290.647,435.971,163.01,900.766,1279.252,952.638,539.26,17.39,948.741
620.902,648.31,339.652,1111.5,1111.5,1219.202,543.838,-230.298,690.894
1448.357,-497.114,-380,0,0,0,-54.98,-42.059,668.233
1155.781,358.126,396.83,0,0,42.561,30.499,-106.315,971.482
843.973,760.608,891.641,90.673,90.673,372.842,579.461,-130.485,1407.341
502.664,570.873,416.739,-286.647,859.94,192.463,332.298,209.137,379.11
964.695,221.544,493.682,0,0,206.98,361.371,-56.807,1218.681
615.797,485.156,896.604,-65.779,0,397.277,819.237,-45.583,1598.82
1345.452,-98.657,-189.374,0,0,54.464,54.7,-39.437,787.67
963.226,860.426,1061.985,184.03,184.03,560.922,599.668,-348.608,1045.824
930.893,830.442,1099.203,123.505,161.76,512.829,607.485,-341.794,1025.381
1363.804,289.153,432.313,74.09,74.09,232.125,274.098,-277.622,832.865
1525.809,-14.275,91.927,0,0,95.622,152.41,-228.002,737.871
825.919,733.093,895.123,89.454,89.454,481.73,718.464,-164.833,1423.513
696.047,612.656,864.983,-63.843,0,389.459,803.927,-72.558,1536.108
1516.076,10.459,102.699,0,0,48.105,54.421,-220.039,713.328
1554.259,-35.771,69.799,0,0,77.667,116.5,-235.083,705.248
779.66,792.563,923.431,328.067,328.067,867.515,743.782,0,0
829.72,842.471,1121.24,304.708,371.756,663.279,623.163,0,0
434.519,465.41,634.835,-239.969,421.968,365.495,791.47,243.228,729.683
692.032,609.98,863.213,-64.965,0,390.236,806.604,-67.032,1528.596
567.11,580.656,876.773,30.638,142.568,523.311,854.738,212.339,637.018
428.693,360.42,1070.728,-246.393,0,653.442,980.163,-108.943,326.828
438.236,396.404,874.234,4.733,118.486,969.777,1042.18,0,0
319.75,287.792,743.9,-227.264,269.443,435.557,933.039,279.704,839.111
358.533,313.647,860.25,-176.233,0,513.124,1026.936,218.467,888.1
342.384,287.792,716.739,-207.829,251.88,386.408,857.852,278.24,879.989
422.146,308.315,750.323,-125.269,0,341.629,769.694,226.465,1007.328
715.086,570.261,902.16,75.649,75.649,825.314,868.322,-319.687,959.061
615.797,485.156,1098.447,-166.7,0,570.285,855.427,-296.047,888.141
1560.206,-185.757,38.364,0,0,77.667,116.5,-233.449,700.347
950.546,232.235,504.686,0,0,422.908,637.723,-134.962,1237.497
615.797,485.156,895.696,-65.325,0,432.712,863.109,-58.961,1599.398
341.596,512.394,0,1137.617,1675.149,1248.852,415.282,-149.429,448.286
0,74.625,459.135,-338.754,551.434,374.187,864.484,153.774,1357.894
156.228,234.342,262.166,-371.996,722.739,333.286,758.821,109.464,1224.964
138.717,0,357.166,-220.942,127.077,256.18,652.109,217.495,1231.988
60.008,74.625,480.041,-289.695,372.898,323.526,773.614,288.325,984.99
0,74.625,552.05,-341.22,419.461,453.829,972.948,292.205,876.615
1623.51,-316.489,-380,33.512,33.512,22.341,-46.6,-137.594,552.582
1642.455,-427.233,-456.299,0,0,124.084,93.291,-174.303,522.909
1571.708,-76.486,17.45,0,0,77.667,116.5,-229.266,687.799
690.448,608.923,861.872,-65.087,0,389.992,806.238,-69.714,1536.641
141.554,74.625,496.757,-173.754,0,244.659,624.239,208.931,1199.814
0,0,560.259,-280.13,0,1050.794,1282.19,-149.429,448.286
1232.294,-333.867,-211.951,0,0,510.014,471.021,-195.247,585.741
823.544,680.951,665.237,373.838,373.838,903.25,754.883,-307.818,923.455
419.906,279.937,705.412,-142.753,0,935.264,1108.896,-249.406,748.219
0,0,761.429,-380.714,0,761.224,1184.19,-107.075,575.347
39.893,26.595,808.161,-384.134,0,778.484,1167.727,-158.927,476.781
0,0,761.429,-380.714,0,826.233,1197.98,-149.429,448.286
0,42.354,846.136,-380.714,0,761.224,1141.837,-149.429,448.286
1308.55,-174.949,-196.595,0,0,312.929,379.787,-120.38,818.241
233.926,56.144,423.786,-169.785,0,252.597,636.145,194.705,1258.803
141.948,73.636,495.022,-173.875,0,244.416,623.875,209.213,1199.757
814.631,198.235,380.337,-96.386,0,327.395,712.342,-8.241,1352.224
692.53,608.972,860.955,-64.927,0,390.312,806.718,-70.209,1538.128
540.062,460.171,593.192,-183.266,289.87,377.075,801.961,-13.059,1457.261
515.906,423.937,717.662,-148.878,0,483.764,946.896,-28.156,1411.969
1541.619,-118.894,-106.795,0,0,0,-46.6,-166.333,638.799
1262.669,159.547,137.627,0,0,0,-56.029,-83.753,843.646
1378.955,-111.787,-211.231,0,0,0,-56.029,-44.991,727.36
0,150.753,704.306,103.112,304.512,1118.837,1079.743,0,0
0,0,579.872,-289.936,0,1067.604,1307.407,-73.78,221.34
519.851,479.349,619.108,250.729,380.027,1041.27,956.166,0,0
227.783,151.855,676.949,-224.583,0,1020.652,1236.978,-57.283,171.849
0,74.625,888.026,-369.388,0,741.808,1112.712,-139.99,419.97
141.618,74.625,496.797,-173.774,0,244.62,624.179,209.463,1198.347
0,74.625,707.449,-279.1,0,587.028,1137.792,192.5,965.999
328.079,298.719,689.836,-228.879,0,567.243,1072.114,159.671,848.486
1643.504,-420.041,-479.473,0,0,49.737,-6.811,-122.803,463.446
1661.285,-413.972,-437.663,-14.416,0,0,-29.301,-140.556,509.57
1617.807,-296.667,-323.632,0,0,0,-46.6,-97.935,433.604
1662.993,-442.75,-444.37,-13.951,0,74.129,62.464,-172.934,518.801
1586.217,-185.81,-112.424,0,0,96.534,107.066,-138.532,415.597
1394.082,-353.646,-405.71,0,0,390.001,332.145,-105.307,315.92
1600.402,-395.46,-351.736,-35.928,0,49.136,95.365,-155.444,596.306
1665.179,-418.62,-430.689,-17.197,0,5.171,-15.104,-150.689,520.65
1666.839,-396.497,-357.005,-24.51,0,28.647,42.97,-180.986,542.958
1598.615,-179.902,-82.657,-10.158,0,57.35,86.025,-149.162,447.487
1585.008,-165.398,-112.121,0,0,37.75,32.676,-111.886,407.507
1569.064,-70.317,29.083,0,0,77.667,116.5,-216.576,649.727
1005.517,374.874,461.466,187.94,187.94,677.02,588.157,0,0
1252.64,-57.061,-7.084,0,0,319.544,399.633,12.509,447.36
1450.988,-284.292,-408.39,0,0,14.195,-44.327,35.16,457.523
795.794,225.196,470.863,-100.634,0,318.899,699.599,169.675,818.476
1438.468,-271.294,-392.925,-3.231,0,0,-52.584,44.723,467.353
1297.517,0.834,-21.553,0,0,64.812,75.738,90.613,412.145
1606.728,-616.772,-503.177,0,0,61.589,1.212,-126.113,532.738
1437.018,-247.268,-365.447,0,0,0,-56.029,47.599,449.593
1440.325,-254.985,-380,0,0,0,-56.029,31.723,497.22
1564.024,-584.507,-439.975,-14.994,0,0,-32.932,-96.951,584.268
1639.554,-567.533,-503.177,0,0,61.589,2.671,-142.161,510.854
1661.333,-438.544,-439.975,-14.994,0,0,-28.607,-144.524,519.395
1155.471,-179.452,24.233,0,0,534.852,508.278,-67.428,202.284
1331.766,-1.679,-32.41,0,0,0,-56.029,75.875,364.762
1253.789,180.266,182.025,0,0,0,-56.029,-21.595,657.174
1547.213,-131.948,-100.26,0,0,0,-46.6,-78.969,376.708
1531.877,-96.163,-58.085,0,0,0,-46.6,-98.14,434.219
1575.805,-305.942,-380,0,0,0,-49.316,-104.367,583.268
1052.792,404.354,471.113,0,0,205.077,360.904,-90.751,1154.462
696.509,613.39,863.466,-63.164,0,388.269,800.685,-71.785,1534.984
803.325,712.141,867.666,73.892,73.892,745.46,796.719,-314.907,944.721
696.047,612.656,1035.891,-149.297,0,535.951,803.927,-292.297,876.891
1545.677,-29.287,76.473,0,0,91.207,136.81,-235.655,706.965
1019.601,368.193,485.644,0,0,381.915,586.744,-146.253,1185.601
696.047,612.656,863.577,-63.14,0,391.391,804.593,-72.794,1535.399
518.621,532.314,831.634,-19.967,100.251,883.562,979.395,0,0
497.685,480.415,1006.504,-233.785,0,624.112,936.169,-93.935,281.804
437.344,440.188,825.481,-173.444,0,503.431,976.396,187.656,764.531
346.602,305.693,824.455,-164.302,0,951.26,1132.891,-26.852,80.555
898.316,271.697,545.309,0,0,683.731,731.597,-277.212,831.637
615.797,485.156,864.336,-49.644,0,831.618,953.427,-296.047,888.141
1638.162,-381.286,-438.234,0,0,29.117,-23.306,-137.986,527.554
1657.475,-403.112,-430.5,-12.625,0,0,-31.45,-142.9,523.05
1626.184,-316.213,-360.491,0,0,0,-46.6,-138.145,554.234
1279.876,-153.284,-174.293,0,0,456.12,431.324,-198.475,595.425
515.906,423.938,688.396,-134.245,0,856.026,1031.182,-249.406,748.219
0,74.625,676.739,-263.744,0,1022.705,1240.057,-51.954,155.861
317.817,291.878,659.05,-218.617,0,944.066,1163.241,-51.317,153.95
1230.438,-48.491,-0.073,0,0,466.683,447.168,-63.632,190.895
972.751,403.591,522.082,0,0,615.87,670.949,-273.85,821.55
696.047,612.656,834.542,-48.623,0,760.713,888.213,-292.297,876.891
427.082,433.346,794.695,-163.182,0,880.253,1067.523,-23.332,69.995
